# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = simpleLR_model
# start_datetime = 2022-10-23 12:16:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/57/xr8vd64j2_qd3ckpnwhjpw_h0000gn/T/tmpjf6qp8cv/s58tzvvc.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/yyamaguchi/Desktop/programming/BayesianStatistics/src/01_simpleLinearReg/output/simpleLR-20221023211655_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,y_base.1,y_base.2,y_base.3,y_base.4,y_base.5,y_base.6,y_base.7,y_base.8,y_base.9,y_base.10,y_base.11,y_base.12,y_base.13,y_base.14,y_base.15,y_base.16,y_base.17,y_base.18,y_base.19,y_base.20,y_base_new.1,y_base_new.2,y_base_new.3,y_base_new.4,y_base_new.5,y_base_new.6,y_base_new.7,y_base_new.8,y_base_new.9,y_base_new.10,y_base_new.11,y_base_new.12,y_base_new.13,y_base_new.14,y_base_new.15,y_base_new.16,y_base_new.17,y_base_new.18,y_base_new.19,y_base_new.20,y_base_new.21,y_base_new.22,y_base_new.23,y_base_new.24,y_base_new.25,y_base_new.26,y_base_new.27,y_base_new.28,y_base_new.29,y_base_new.30,y_base_new.31,y_base_new.32,y_base_new.33,y_base_new.34,y_base_new.35,y_base_new.36,y_base_new.37,y_new.1,y_new.2,y_new.3,y_new.4,y_new.5,y_new.6,y_new.7,y_new.8,y_new.9,y_new.10,y_new.11,y_new.12,y_new.13,y_new.14,y_new.15,y_new.16,y_new.17,y_new.18,y_new.19,y_new.20,y_new.21,y_new.22,y_new.23,y_new.24,y_new.25,y_new.26,y_new.27,y_new.28,y_new.29,y_new.30,y_new.31,y_new.32,y_new.33,y_new.34,y_new.35,y_new.36,y_new.37
-310520,1,0.000758439,1,1,0,592524,-1.78973,0.910359,4.72433,20.0589,20.0589,21.8796,27.3418,28.2521,30.0728,32.8039,34.6246,34.6246,37.3557,37.3557,38.2661,41.9075,45.5489,49.1904,49.1904,50.1007,51.0111,51.9215,51.9215,19.1485,20.0589,20.9692,21.8796,22.79,23.7003,24.6107,25.521,26.4314,27.3418,28.2521,29.1625,30.0728,30.9832,31.8936,32.8039,33.7143,34.6246,35.535,36.4453,37.3557,38.2661,39.1764,40.0868,40.9971,41.9075,42.8179,43.7282,44.6386,45.5489,46.4593,47.3697,48.28,49.1904,50.1007,51.0111,51.9215,17.5195,26.893,18.7183,23.5066,25.7076,27.3137,22.3385,21.1353,33.1246,34.2924,27.1396,28.5985,26.2892,26.1702,41.1724,32.0198,35.0238,38.1321,32.9331,37.978,34.9893,28.6176,40.9744,32.5368,38.2292,42.7237,44.8516,49.8826,43.8208,43.0079,40.6038,56.0915,44.0595,44.8877,50.3816,46.205,50.2124
-85113,1,0.00144197,4,15,0,248198,-1.79138,0.945034,9.00876,20.8895,20.8895,22.7795,28.4497,29.3948,31.2848,34.1199,36.01,36.01,38.8451,38.8451,39.7901,43.5703,47.3504,51.1306,51.1306,52.0756,53.0206,53.9657,53.9657,19.9444,20.8895,21.8345,22.7795,23.7246,24.6696,25.6146,26.5597,27.5047,28.4497,29.3948,30.3398,31.2848,32.2299,33.1749,34.1199,35.065,36.01,36.955,37.9001,38.8451,39.7901,40.7352,41.6802,42.6252,43.5703,44.5153,45.4603,46.4054,47.3504,48.2955,49.2405,50.1855,51.1306,52.0756,53.0206,53.9657,43.0013,11.8048,14.5066,30.1328,22.4463,35.7452,25.876,25.0317,49.9476,19.4046,33.8591,30.057,33.3625,50.1073,37.1247,37.4563,17.9952,34.1825,32.6587,43.4963,53.2177,44.2018,22.0588,42.2959,41.1549,58.9027,53.6928,33.2049,41.4279,59.7247,52.7836,58.001,40.583,38.5039,50.0606,45.9828,54.4705
-22836.1,1,0.00278004,2,3,0,67841.9,-1.79048,0.980409,17.3754,21.7393,21.7393,23.7002,29.5826,30.563,32.5238,35.4651,37.4259,37.4259,40.3671,40.3671,41.3475,45.2691,49.1908,53.1124,53.1124,54.0928,55.0732,56.0536,56.0536,20.7589,21.7393,22.7197,23.7002,24.6806,25.661,26.6414,27.6218,28.6022,29.5826,30.563,31.5434,32.5238,33.5042,34.4847,35.4651,36.4455,37.4259,38.4063,39.3867,40.3671,41.3475,42.3279,43.3083,44.2887,45.2691,46.2496,47.23,48.2104,49.1908,50.1712,51.1516,52.132,53.1124,54.0928,55.0732,56.0536,17.423,43.035,60.3929,14.5143,51.2479,-4.28173,29.6953,24.6633,42.4582,33.088,10.0611,12.1315,31.4769,29.7791,16.7485,60.2665,43.5226,38.098,-26.443,45.5174,15.1916,23.2448,21.1938,36.3513,60.7301,76.9944,59.3292,55.0159,79.5679,33.6957,70.1137,59.3103,50.5543,46.9002,71.5056,41.7381,61.6285
-6105.53,1,0.00539629,1,1,0,18185.1,-1.78973,1.01252,33.6903,22.5107,22.5107,24.5357,30.6108,31.6233,33.6484,36.6859,38.711,38.711,41.7485,41.7485,42.761,46.8111,50.8612,54.9112,54.9112,55.9238,56.9363,57.9488,57.9488,21.4982,22.5107,23.5232,24.5357,25.5482,26.5608,27.5733,28.5858,29.5983,30.6108,31.6233,32.6359,33.6484,34.6609,35.6734,36.6859,37.6985,38.711,39.7235,40.736,41.7485,42.761,43.7736,44.7861,45.7986,46.8111,47.8236,48.8361,49.8487,50.8612,51.8737,52.8862,53.8987,54.9112,55.9238,56.9363,57.9488,65.2633,13.6204,38.5224,38.3483,58.0419,26.5009,21.2783,34.6343,76.9438,21.5197,18.1419,12.2607,-7.21659,71.4186,66.8409,-15.9097,55.3731,68.4474,33.4005,20.4995,105.415,43.3484,15.2582,37.6643,-9.50932,72.9212,36.8313,77.0716,56.7602,24.6713,68.6388,70.7761,45.1307,61.8042,68.0924,66.6382,22.9044
-1755.79,1,0.0104922,3,7,0,4837.36,-1.77663,1.036,63.8524,23.0873,23.0873,25.1593,31.3752,32.4112,34.4832,37.5912,39.6632,39.6632,42.7712,42.7712,43.8072,47.9512,52.0952,56.2391,56.2391,57.2751,58.3111,59.3471,59.3471,22.0513,23.0873,24.1233,25.1593,26.1953,27.2313,28.2673,29.3032,30.3392,31.3752,32.4112,33.4472,34.4832,35.5192,36.5552,37.5912,38.6272,39.6632,40.6992,41.7352,42.7712,43.8072,44.8432,45.8792,46.9152,47.9512,48.9872,50.0232,51.0592,52.0952,53.1312,54.1672,55.2031,56.2391,57.2751,58.3111,59.3471,-107.137,-25.6784,50.4468,-10.3662,-98.0512,69.2303,60.9458,83.1077,-166.653,-68.2376,-3.19861,15.4096,-111.876,40.609,66.8523,41.9476,24.0507,130.648,100.554,9.9711,-21.5996,25.8056,2.12056,166.858,33.0857,26.7087,83.393,131.119,-34.7859,-11.7262,90.4877,22.4353,166.375,12.9182,-10.4523,108.012,-16.9958
-515.437,1,0.0203599,2,3,0,1406.28,-1.77346,1.04709,126.994,23.3566,23.3566,25.4508,31.7333,32.7804,34.8746,38.0158,40.11,40.11,43.2513,43.2513,44.2984,48.4867,52.675,56.8634,56.8634,57.9105,58.9576,60.0047,60.0047,22.3095,23.3566,24.4037,25.4508,26.4979,27.545,28.5921,29.6391,30.6862,31.7333,32.7804,33.8275,34.8746,35.9217,36.9687,38.0158,39.0629,40.11,41.1571,42.2042,43.2513,44.2984,45.3454,46.3925,47.4396,48.4867,49.5338,50.5809,51.628,52.675,53.7221,54.7692,55.8163,56.8634,57.9105,58.9576,60.0047,-141.977,-375.92,32.4118,302.057,-3.38026,63.5492,-8.63942,239.276,242.05,205.06,-33.1479,17.2257,-90.1068,2.11753,-130.723,6.53417,-115.213,131.507,-122.71,35.3252,-57.7902,120.392,-150.711,-24.2989,-11.5674,-12.7842,158.586,239.566,32.44,129.625,75.3663,118.283,-101.821,162.239,205.441,-4.72103,136.488
-221.317,1,0.0393257,3,7,0,433.633,-1.81939,1.0513,241.47,23.4119,23.4119,25.5145,31.8223,32.8736,34.9762,38.1301,40.2327,40.2327,43.3866,43.3866,44.4379,48.6431,52.8483,57.0535,57.0535,58.1048,59.1561,60.2074,60.2074,22.3606,23.4119,24.4632,25.5145,26.5658,27.6171,28.6684,29.7197,30.771,31.8223,32.8736,33.9249,34.9762,36.0275,37.0788,38.1301,39.1814,40.2327,41.284,42.3353,43.3866,44.4379,45.4892,46.5405,47.5918,48.6431,49.6944,50.7457,51.797,52.8483,53.8996,54.9509,56.0022,57.0535,58.1048,59.1561,60.2074,-243.536,-267.054,140.495,-19.2993,398.316,93.2419,-373.128,185.853,159.915,301.558,116.825,-78.257,-46.142,127.346,546.883,-154.812,220.744,-17.5686,-511.805,189.13,27.098,10.7821,-246.098,-83.7313,16.5715,456.776,94.4732,-181.734,54.69,-252.935,169.72,144.474,-302.915,32.036,-82.9198,-107.902,-112.77
-154.759,1,0.0754671,1,1,0,200.159,-1.94197,1.04259,411.35,23.0802,23.0802,25.1654,31.421,32.4636,34.5488,37.6765,39.7617,39.7617,42.8895,42.8895,43.9321,48.1025,52.2728,56.4432,56.4432,57.4858,58.5284,59.571,59.571,22.0377,23.0802,24.1228,25.1654,26.208,27.2506,28.2932,29.3358,30.3784,31.421,32.4636,33.5062,34.5488,35.5914,36.6339,37.6765,38.7191,39.7617,40.8043,41.8469,42.8895,43.9321,44.9747,46.0173,47.0599,48.1025,49.1451,50.1876,51.2302,52.2728,53.3154,54.358,55.4006,56.4432,57.4858,58.5284,59.571,37.6705,830.02,596.552,-741.201,475.854,-387.432,-44.139,-640.306,446.414,-71.5811,-679.867,39.7824,-304.488,-245.693,273.974,-350.625,447.211,-187.963,-385.888,129.094,-164.126,491.247,-60.1525,273.974,-52.4607,616.874,-504.197,-531.792,-106.468,-17.7762,-102.484,-124.479,-104.158,485.67,303.822,-234.872,391.746
-142.439,1,0.143696,2,3,0,151.987,-2.45337,1.11504,1554.53,24.3075,24.3075,26.5376,33.2278,34.3429,36.573,39.9181,42.1481,42.1481,45.4933,45.4933,46.6083,51.0684,55.5286,59.9888,59.9888,61.1038,62.2188,63.3339,63.3339,23.1925,24.3075,25.4226,26.5376,27.6527,28.7677,29.8827,30.9978,32.1128,33.2278,34.3429,35.4579,36.573,37.688,38.803,39.9181,41.0331,42.1481,43.2632,44.3782,45.4933,46.6083,47.7233,48.8384,49.9534,51.0684,52.1835,53.2985,54.4136,55.5286,56.6436,57.7587,58.8737,59.9888,61.1038,62.2188,63.3339,889.347,93.988,707.919,-207.714,-1441.97,-1872.24,1515.7,2275.14,694.226,315.153,3024.81,-1517.14,2302.62,-1643.79,-126.491,791.471,-907.959,2413.66,-835.133,-51.599,713.07,-218.265,2507.06,-192.891,-1648.1,-1132.96,3666.32,3569.98,-338.056,1104.86,-2451.94,880.766,-875.307,-2126.96,-463.787,90.5188,600.12
-137.864,0.333333,0.271232,2,3,0,140.674,-2.55393,1.01887,947.165,21.899,21.899,23.9367,30.05,31.0688,33.1066,36.1632,38.2009,38.2009,41.2576,41.2576,42.2764,46.3519,50.4274,54.5029,54.5029,55.5218,56.5406,57.5595,57.5595,20.8801,21.899,22.9179,23.9367,24.9556,25.9745,26.9934,28.0122,29.0311,30.05,31.0688,32.0877,33.1066,34.1255,35.1443,36.1632,37.1821,38.2009,39.2198,40.2387,41.2576,42.2764,43.2953,44.3142,45.333,46.3519,47.3708,48.3897,49.4085,50.4274,51.4463,52.4651,53.484,54.5029,55.5218,56.5406,57.5595,-900.384,834.44,132.766,419.472,-337.243,223.562,1075.91,202.783,-154.57,-1825.77,-2333.02,3016.14,-148.218,1948.77,-1031.23,27.0138,554.639,286.052,33.8177,-691.408,-1549.56,1481.93,459.106,-873.273,135.519,1050.86,16.6371,-465.452,-1783.41,1472.72,203.104,1253.11,-756.223,1505.1,-393.839,-1507.52,-397.729
-103.861,0.996498,0.0694982,6,127,0,138.723,-4.42301,16.9025,154.239,401.237,401.237,435.042,536.457,553.359,587.164,637.872,671.677,671.677,722.384,722.384,739.287,806.897,874.507,942.117,942.117,959.019,975.922,992.824,992.824,384.334,401.237,418.139,435.042,451.944,468.847,485.749,502.652,519.554,536.457,553.359,570.262,587.164,604.067,620.969,637.872,654.774,671.677,688.579,705.482,722.384,739.287,756.189,773.092,789.994,806.897,823.799,840.702,857.604,874.507,891.409,908.312,925.214,942.117,959.019,975.922,992.824,455.981,221.697,633.92,344.499,278.311,375.832,592.975,178.634,445.363,665.185,617.494,460.765,504.225,722.729,715.221,791.523,507.779,678.169,637.647,409.212,679.068,615.691,783.329,800.748,673.809,956.112,853.164,818.586,554.539,836.612,900.002,823.686,677.548,1009.15,901.668,948.481,1162.06
-99.0395,0.988696,0.129514,3,7,0,104.991,-5.17593,17.8278,114.788,422.69,422.69,458.346,565.312,583.14,618.796,672.279,707.934,707.934,761.418,761.418,779.246,850.557,921.868,993.179,993.179,1011.01,1028.83,1046.66,1046.66,404.863,422.69,440.518,458.346,476.174,494.001,511.829,529.657,547.485,565.312,583.14,600.968,618.796,636.623,654.451,672.279,690.107,707.934,725.762,743.59,761.418,779.246,797.073,814.901,832.729,850.557,868.384,886.212,904.04,921.868,939.695,957.523,975.351,993.179,1011.01,1028.83,1046.66,338.108,441.595,513.868,546.579,670.05,527.698,412.588,556.05,638.165,565.172,484.641,674.8,683.983,608.855,607.628,596.01,670.279,668.757,650.533,828.661,871.326,759.524,972.995,726.926,773.537,744.338,866.934,879.736,1079.27,872.165,894.804,943.203,818.953,946.921,1007.04,1018.6,963.324
